  78.7   11.5  -3.86  -1.44   6.51
  78.7   12.0  -5.00  -1.64   7.30
  78.7   12.5  -6.09  -1.83   8.06
  78.7   13.0  -6.66  -2.02   8.55
  78.7   13.5  -6.89  -2.20   8.87
  78.7   14.0  -6.65  -2.38   8.94
  78.7   14.5  -5.78  -2.55   8.70
  78.7   15.0  -5.30  -2.72   8.64
  78.7   15.5  -5.37  -2.88   8.85
  78.7   16.0  -5.85  -3.03   9.26
  78.7   16.5  -6.22  -3.18   9.61
  78.7   17.0  -7.19  -3.31  10.24
  78.7   17.5  -7.96  -3.44  10.76
  78.7   18.0  -8.21  -3.56  11.02
  78.7   18.5  -8.19  -3.67  11.13
  78.7   19.0  -8.01  -3.77  11.15
  78.7   19.5  -7.66  -3.86  11.08
  78.7   20.0  -7.08  -3.94  10.87
  78.7   20.5  -6.22  -4.02  10.53
  78.7   21.0  -5.56  -4.08  10.27
  78.7   21.5  -4.73  -4.14   9.92
  78.7   22.0  -4.16  -4.19   9.69
  78.7   22.5  -3.78  -4.23   9.54
  78.7   23.0  -3.50  -4.26   9.44
  78.7   23.5  -3.27  -4.29   9.35
  78.7   24.0  -3.07  -4.30   9.27
  78.7   24.5  -2.89  -4.32   9.20
  78.7   25.0  -2.73  -4.32   9.12
  78.7   25.5  -2.57  -4.32   9.04
  78.7   26.0  -2.42  -4.32   8.96
  78.7   26.5  -2.30  -4.31   8.89
  78.7   27.0  -2.16  -4.29   8.80
  78.7   27.5  -2.01  -4.28   8.71
  78.7   28.0  -1.89  -4.26   8.63
  78.8    9.5  -2.27  -0.62   4.82
  78.8   10.0  -2.54  -0.81   5.16
  78.8   10.5  -2.89  -1.01   5.56
  78.8   11.0  -3.35  -1.20   6.00
  78.8   11.5  -3.93  -1.39   6.49
  78.8   12.0  -5.09  -1.58   7.28
  78.8   12.5  -6.10  -1.77   8.00
  78.8   13.0  -6.76  -1.96   8.54
  78.8   13.5  -7.06  -2.14   8.88
  78.8   14.0  -6.85  -2.31   8.97
  78.8   14.5  -6.15  -2.48   8.80
  78.8   15.0  -5.70  -2.64   8.75
  78.8   15.5  -5.63  -2.80   8.89
  78.8   16.0  -6.20  -2.95   9.35
  78.8   16.5  -6.88  -3.09   9.84
  78.8   17.0  -7.73  -3.22  10.41
  78.8   17.5  -8.26  -3.35  10.82
  78.8   18.0  -8.44  -3.47  11.04
  78.8   18.5  -8.43  -3.58  11.15
  78.8   19.0  -8.33  -3.67  11.20
  78.8   19.5  -8.06  -3.77  11.18
  78.8   20.0  -7.62  -3.85  11.04
  78.8   20.5  -6.98  -3.92  10.80
  78.8   21.0  -6.16  -3.98  10.46
  78.8   21.5  -4.94  -4.04   9.91
  78.8   22.0  -4.22  -4.09   9.61
  78.8   22.5  -3.86  -4.13   9.47
  78.8   23.0  -3.61  -4.16   9.38
  78.8   23.5  -3.39  -4.19   9.30
  78.8   24.0  -3.20  -4.20   9.22
  78.8   24.5  -3.03  -4.21   9.15
  78.8   25.0  -2.85  -4.22   9.07
  78.8   25.5  -2.69  -4.22   8.99
  78.8   26.0  -2.53  -4.21   8.90
  78.8   26.5  -2.39  -4.21   8.83
  78.8   27.0  -2.24  -4.19   8.73
  78.8   27.5  -2.10  -4.18   8.65
  78.8   28.0  -1.98  -4.15   8.55
  78.9    9.5  -2.31  -0.59   4.80
  78.9   10.0  -2.57  -0.78   5.14
  78.9   10.5  -2.90  -0.97   5.52
  78.9   11.0  -3.32  -1.16   5.94
  78.9   11.5  -3.97  -1.35   6.47
  78.9   12.0  -4.90  -1.53   7.13
  78.9   12.5  -5.94  -1.72   7.86
  78.9   13.0  -6.85  -1.90   8.52
  78.9   13.5  -7.15  -2.07   8.85
  78.9   14.0  -7.02  -2.24   8.97
  78.9   14.5  -6.63  -2.41   8.97
  78.9   15.0  -6.15  -2.57   8.90
  78.9   15.5  -6.05  -2.73   9.03
  78.9   16.0  -6.18  -2.87   9.25
  78.9   16.5  -6.86  -3.01   9.74
  78.9   17.0  -7.79  -3.14  10.35
  78.9   17.5  -8.33  -3.26  10.75
  78.9   18.0  -8.50  -3.38  10.97
  78.9   18.5  -8.48  -3.49  11.08
  78.9   19.0  -8.35  -3.58  11.11
  78.9   19.5  -8.06  -3.67  11.07
  78.9   20.0  -7.52  -3.75  10.88
  78.9   20.5  -6.66  -3.82  10.53
  78.9   21.0  -5.53  -3.88  10.03
  78.9   21.5  -4.75  -3.94   9.71
  78.9   22.0  -4.27  -3.98   9.51
  78.9   22.5  -3.98  -4.03   9.42
  78.9   23.0  -3.76  -4.05   9.34
  78.9   23.5  -3.57  -4.08   9.27
  78.9   24.0  -3.38  -4.10   9.20
  78.9   24.5  -3.20  -4.11   9.12
  78.9   25.0  -3.01  -4.11   9.03
  78.9   25.5  -2.83  -4.12   8.95
  78.9   26.0  -2.66  -4.11   8.85
  78.9   26.5  -2.49  -4.10   8.75
  78.9   27.0  -2.33  -4.09   8.66
  78.9   27.5  -2.19  -4.07   8.57
  78.9   28.0  -2.07  -4.05   8.49
  79.0    9.5  -2.34  -0.56   4.79
  79.0   10.0  -2.60  -0.74   5.11
  79.0   10.5  -2.93  -0.93   5.49
  79.0   11.0  -3.35  -1.12   5.91
  79.0   11.5  -3.94  -1.30   6.40
  79.0   12.0  -4.88  -1.48   7.07
  79.0   12.5  -6.03  -1.66   7.84
  79.0   13.0  -6.96  -1.84   8.50
  79.0   13.5  -7.28  -2.01   8.85
  79.0   14.0  -7.22  -2.18   9.01
  79.0   14.5  -6.90  -2.34   9.02
  79.0   15.0  -6.50  -2.49   8.99
  79.0   15.5  -6.22  -2.65   9.03
  79.0   16.0  -6.07  -2.79   9.10
  79.0   16.5  -6.68  -2.93   9.56
  79.0   17.0  -7.63  -3.05  10.17
  79.0   17.5  -8.24  -3.18  10.62
  79.0   18.0  -8.40  -3.28  10.81
  79.0   18.5  -8.31  -3.39  10.88
  79.0   19.0  -8.09  -3.48  10.87
  79.0   19.5  -7.72  -3.57  10.79
  79.0   20.0  -6.74  -3.65  10.39
  79.0   20.5  -5.86  -3.72  10.02
  79.0   21.0  -5.13  -3.78   9.72
  79.0   21.5  -4.66  -3.84   9.55
  79.0   22.0  -4.36  -3.88   9.45
  79.0   22.5  -4.14  -3.92   9.38
  79.0   23.0  -3.98  -3.95   9.34
  79.0   23.5  -3.82  -3.98   9.29
  79.0   24.0  -3.64  -3.99   9.21
  79.0   24.5  -3.44  -4.01   9.13
  79.0   25.0  -3.23  -4.01   9.03
  79.0   25.5  -3.02  -4.01   8.92
  79.0   26.0  -2.82  -4.01   8.82
  79.0   26.5  -2.63  -4.00   8.71
  79.0   27.0  -2.45  -3.99   8.61
  79.0   27.5  -2.28  -3.97   8.51
  79.0   28.0  -2.13  -3.95   8.41
  79.1    9.5  -2.36  -0.53   4.76
  79.1   10.0  -2.63  -0.71   5.10
  79.1   10.5  -2.98  -0.89   5.47
  79.1   11.0  -3.42  -1.07   5.89
  79.1   11.5  -4.06  -1.25   6.40
  79.1   12.0  -5.23  -1.43   7.19
  79.1   12.5  -6.31  -1.61   7.93
  79.1   13.0  -6.94  -1.78   8.43
  79.1   13.5  -7.09  -1.95   8.69
  79.1   14.0  -6.91  -2.11   8.78
  79.1   14.5  -6.66  -2.27   8.83
  79.1   15.0  -6.48  -2.42   8.90
  79.1   15.5  -6.00  -2.57   8.83
  79.1   16.0  -5.92  -2.71   8.94
  79.1   16.5  -6.66  -2.84   9.45
  79.1   17.0  -7.53  -2.97  10.03
  79.1   17.5  -8.08  -3.09  10.44
  79.1   18.0  -8.24  -3.19  10.63
  79.1   18.5  -8.01  -3.30  10.63
  79.1   19.0  -7.68  -3.39  10.57
  79.1   19.5  -7.11  -3.48  10.38
  79.1   20.0  -6.03  -3.55   9.92
  79.1   20.5  -5.54  -3.62   9.75
  79.1   21.0  -5.01  -3.68   9.55
  79.1   21.5  -4.71  -3.74   9.47
  79.1   22.0  -4.52  -3.78   9.42
  79.1   22.5  -4.41  -3.82   9.41
  79.1   23.0  -4.35  -3.85   9.41
  79.1   23.5  -4.27  -3.87   9.39
  79.1   24.0  -4.08  -3.89   9.32
  79.1   24.5  -3.80  -3.90   9.19
  79.1   25.0  -3.53  -3.91   9.07
  79.1   25.5  -3.26  -3.91   8.93
  79.1   26.0  -3.02  -3.90   8.80
  79.1   26.5  -2.79  -3.90   8.69
  79.1   27.0  -2.58  -3.88   8.56
  79.1   27.5  -2.39  -3.87   8.45
  79.1   28.0  -2.22  -3.85   8.35
  79.2    9.5  -2.37  -0.50   4.74
  79.2   10.0  -2.67  -0.68   5.08
  79.2   10.5  -3.06  -0.85   5.46
  79.2   11.0  -3.61  -1.03   5.94
  79.2   11.5  -4.28  -1.21   6.47
  79.2   12.0  -5.14  -1.38   7.09
  79.2   12.5  -6.23  -1.55   7.82
  79.2   13.0  -6.74  -1.72   8.26
  79.2   13.5  -6.57  -1.88   8.35
  79.2   14.0  -6.07  -2.04   8.28
  79.2   14.5  -5.96  -2.20   8.40
  79.2   15.0  -6.09  -2.35   8.63
  79.2   15.5  -5.70  -2.49   8.59
  79.2   16.0  -5.82  -2.63   8.80
  79.2   16.5  -6.66  -2.76   9.37
  79.2   17.0  -7.45  -2.88   9.89
  79.2   17.5  -7.86  -3.00  10.23
  79.2   18.0  -7.95  -3.10  10.39
  79.2   18.5  -7.59  -3.21  10.33
  79.2   19.0  -6.73  -3.29   9.98
  79.2   19.5  -6.08  -3.38   9.76
  79.2   20.0  -5.56  -3.45   9.57
  79.2   20.5  -5.24  -3.52   9.49
  79.2   21.0  -5.03  -3.58   9.45
  79.2   21.5  -4.88  -3.64   9.44
  79.2   22.0  -4.80  -3.68   9.45
  79.2   22.5  -4.86  -3.72   9.52
  79.2   23.0  -5.13  -3.74   9.68
  79.2   23.5  -5.40  -3.77   9.85
  79.2   24.0  -5.07  -3.79   9.70
  79.2   24.5  -4.42  -3.80   9.39
  79.2   25.0  -3.99  -3.80   9.18
  79.2   25.5  -3.62  -3.81   9.00
  79.2   26.0  -3.28  -3.80   8.82
  79.2   26.5  -2.99  -3.79   8.66
  79.2   27.0  -2.73  -3.78   8.52
  79.2   27.5  -2.51  -3.77   8.40
  79.2   28.0  -2.32  -3.75   8.29
  79.3    9.5  -2.37  -0.47   4.70
  79.3   10.0  -2.69  -0.64   5.05
  79.3   10.5  -3.18  -0.81   5.48
  79.3   11.0  -4.10  -0.99   6.14
  79.3   11.5  -4.86  -1.16   6.71
  79.3   12.0  -5.38  -1.33   7.15
  79.3   12.5  -6.11  -1.50   7.71
  79.3   13.0  -6.31  -1.66   7.98
  79.3   13.5  -5.93  -1.82   7.97
  79.3   14.0  -5.41  -1.97   7.87
  79.3   14.5  -5.63  -2.13   8.16
  79.3   15.0  -5.60  -2.27   8.30
  79.3   15.5  -5.44  -2.42   8.38
  79.3   16.0  -5.77  -2.55   8.69
  79.3   16.5  -6.77  -2.68   9.33
  79.3   17.0  -7.37  -2.79   9.75
  79.3   17.5  -7.42  -2.91   9.91
  79.3   18.0  -7.57  -3.01  10.10
  79.3   18.5  -7.25  -3.11  10.05
  79.3   19.0  -6.23  -3.20   9.64
  79.3   19.5  -5.65  -3.28   9.43
  79.3   20.0  -5.40  -3.35   9.39
  79.3   20.5  -5.32  -3.42   9.42
  79.3   21.0  -5.34  -3.48   9.50
  79.3   21.5  -5.29  -3.53   9.53
  79.3   22.0  -5.25  -3.57   9.55
  79.3   22.5  -5.50  -3.61   9.72
  79.3   23.0  -6.38  -3.64  10.19
  79.3   23.5  -6.71  -3.67  10.39
  79.3   24.0  -6.42  -3.68  10.26
  79.3   24.5  -5.57  -3.70   9.86
  79.3   25.0  -4.84  -3.70   9.49
  79.3   25.5  -4.20  -3.70   9.17
  79.3   26.0  -3.65  -3.70   8.89
  79.3   26.5  -3.23  -3.69   8.67
  79.3   27.0  -2.91  -3.68   8.50
  79.3   27.5  -2.65  -3.67   8.36
  79.3   28.0  -2.42  -3.65   8.23
  79.4    9.5  -2.35  -0.44   4.66
  79.4   10.0  -2.69  -0.61   5.02
  79.4   10.5  -3.24  -0.78   5.48
  79.4   11.0  -4.39  -0.94   6.23
  79.4   11.5  -5.39  -1.11   6.92
  79.4   12.0  -5.78  -1.28   7.30
  79.4   12.5  -5.97  -1.44   7.57
  79.4   13.0  -5.74  -1.60   7.63
  79.4   13.5  -5.14  -1.76   7.51
  79.4   14.0  -4.90  -1.91   7.55
  79.4   14.5  -5.18  -2.06   7.86
  79.4   15.0  -5.20  -2.20   8.02
  79.4   15.5  -5.20  -2.34   8.17
  79.4   16.0  -5.89  -2.47   8.66
  79.4   16.5  -6.96  -2.59   9.33
  79.4   17.0  -7.20  -2.71   9.58
  79.4   17.5  -6.82  -2.82   9.51
  79.4   18.0  -6.79  -2.92   9.61
  79.4   18.5  -6.89  -3.02   9.77
  79.4   19.0  -6.00  -3.10   9.41
  79.4   19.5  -5.53  -3.19   9.27
  79.4   20.0  -5.52  -3.26   9.35
  79.4   20.5  -5.75  -3.32   9.53
  79.4   21.0  -6.34  -3.38   9.89
  79.4   21.5  -6.35  -3.43   9.95
  79.4   22.0  -6.13  -3.47   9.88
  79.4   22.5  -6.18  -3.51   9.95
  79.4   23.0  -6.96  -3.54  10.37
  79.4   23.5  -7.39  -3.56  10.61
  79.4   24.0  -7.28  -3.58  10.58
  79.4   24.5  -6.90  -3.59  10.40
  79.4   25.0  -6.31  -3.60  10.12
  79.4   25.5  -5.30  -3.60   9.61
  79.4   26.0  -4.17  -3.59   9.03
  79.4   26.5  -3.54  -3.59   8.72
  79.4   27.0  -3.12  -3.58   8.50
  79.4   27.5  -2.79  -3.56   8.31
  79.4   28.0  -2.53  -3.55   8.17
  79.5    9.5  -2.30  -0.41   4.60
  79.5   10.0  -2.63  -0.57   4.94
  79.5   10.5  -3.18  -0.74   5.40
  79.5   11.0  -4.28  -0.90   6.13
  79.5   11.5  -5.24  -1.06   6.79
  79.5   12.0  -5.56  -1.22   7.12
  79.5   12.5  -5.40  -1.38   7.22
  79.5   13.0  -4.99  -1.54   7.19
  79.5   13.5  -4.50  -1.69   7.11
  79.5   14.0  -4.51  -1.84   7.28
  79.5   14.5  -4.83  -1.99   7.60
  79.5   15.0  -4.82  -2.12   7.74
  79.5   15.5  -5.00  -2.26   7.99
  79.5   16.0  -5.83  -2.38   8.53
  79.5   16.5  -6.86  -2.51   9.19
  79.5   17.0  -6.92  -2.62   9.34
  79.5   17.5  -6.39  -2.73   9.20
  79.5   18.0  -6.23  -2.83   9.23
  79.5   18.5  -6.39  -2.93   9.42
  79.5   19.0  -5.69  -3.01   9.16
  79.5   19.5  -5.49  -3.09   9.14
  79.5   20.0  -5.96  -3.16   9.46
  79.5   20.5  -6.40  -3.23   9.75
  79.5   21.0  -6.86  -3.28  10.04
  79.5   21.5  -7.24  -3.33  10.28
  79.5   22.0  -7.32  -3.37  10.37
  79.5   22.5  -7.29  -3.41  10.40
  79.5   23.0  -7.67  -3.43  10.61
  79.5   23.5  -7.83  -3.46  10.72
  79.5   24.0  -7.75  -3.47  10.69
  79.5   24.5  -7.50  -3.49  10.59
  79.5   25.0  -7.06  -3.49  10.37
  79.5   25.5  -6.23  -3.50   9.96
  79.5   26.0  -4.78  -3.49   9.23
  79.5   26.5  -3.90  -3.49   8.79
  79.5   27.0  -3.35  -3.47   8.49
  79.5   27.5  -2.96  -3.46   8.29
  79.5   28.0  -2.65  -3.44   8.11
  79.6    9.5  -2.23  -0.32   4.47
  79.6   10.0  -2.52  -0.48   4.79
  79.6   10.5  -2.97  -0.64   5.19
  79.6   11.0  -3.79  -0.79   5.76
  79.6   11.5  -4.69  -0.95   6.39
  79.6   12.0  -4.99  -1.11   6.72
  79.6   12.5  -4.63  -1.26   6.70
  79.6   13.0  -4.19  -1.41   6.65
  79.6   13.5  -4.02  -1.56   6.73
  79.6   14.0  -4.12  -1.70   6.93
  79.6   14.5  -4.53  -1.84   7.29
  79.6   15.0  -4.55  -1.98   7.45
  79.6   15.5  -4.76  -2.11   7.70
  79.6   16.0  -5.68  -2.23   8.29
  79.6   16.5  -6.68  -2.35   8.93
  79.6   17.0  -6.84  -2.46   9.13
  79.6   17.5  -6.38  -2.57   9.02
  79.6   18.0  -5.89  -2.66   8.87
  79.6   18.5  -5.74  -2.76   8.91
  79.6   19.0  -5.43  -2.84   8.84
  79.6   19.5  -5.45  -2.92   8.94
  79.6   20.0  -5.91  -2.98   9.23
  79.6   20.5  -6.12  -3.05   9.41
  79.6   21.0  -6.71  -3.10   9.77
  79.6   21.5  -7.39  -3.15  10.16
  79.6   22.0  -7.69  -3.19  10.35
  79.6   22.5  -7.88  -3.23  10.49
  79.6   23.0  -8.02  -3.26  10.60
  79.6   23.5  -8.07  -3.28  10.64
  79.6   24.0  -8.00  -3.30  10.63
  79.6   24.5  -7.80  -3.31  10.54
  79.6   25.0  -7.44  -3.32  10.37
  79.6   25.5  -6.78  -3.32  10.04
  79.6   26.0  -5.57  -3.32   9.44
  79.6   26.5  -4.41  -3.32   8.86
  79.6   27.0  -3.66  -3.31   8.47
  79.6   27.5  -3.14  -3.30   8.20
  79.6   28.0  -2.77  -3.28   7.99
  79.7    9.5  -2.12  -0.23   4.31
  79.7   10.0  -2.37  -0.38   4.60
  79.7   10.5  -2.70  -0.54   4.94
  79.7   11.0  -3.24  -0.69   5.38
  79.7   11.5  -4.10  -0.84   5.97
  79.7   12.0  -4.16  -0.99   6.17
  79.7   12.5  -4.05  -1.14   6.28
  79.7   13.0  -3.72  -1.28   6.27
  79.7   13.5  -3.62  -1.43   6.38
  79.7   14.0  -3.73  -1.56   6.58
  79.7   14.5  -4.06  -1.70   6.90
  79.7   15.0  -4.15  -1.83   7.09
  79.7   15.5  -4.40  -1.96   7.36
  79.7   16.0  -5.19  -2.07   7.87
  79.7   16.5  -6.26  -2.19   8.54
  79.7   17.0  -6.60  -2.30   8.83
  79.7   17.5  -6.51  -2.40   8.89
  79.7   18.0  -5.85  -2.49   8.66
  79.7   18.5  -5.40  -2.59   8.55
  79.7   19.0  -5.47  -2.66   8.66
  79.7   19.5  -5.65  -2.74   8.84
  79.7   20.0  -5.78  -2.81   8.98
  79.7   20.5  -5.94  -2.87   9.13
  79.7   21.0  -6.34  -2.92   9.38
  79.7   21.5  -6.81  -2.98   9.68
  79.7   22.0  -7.45  -3.01  10.04
  79.7   22.5  -7.83  -3.05  10.27
  79.7   23.0  -8.03  -3.08  10.40
  79.7   23.5  -8.10  -3.11  10.47
  79.7   24.0  -8.06  -3.12  10.46
  79.7   24.5  -7.91  -3.14  10.41
  79.7   25.0  -7.64  -3.14  10.27
  79.7   25.5  -7.19  -3.15  10.06
  79.7   26.0  -6.49  -3.15   9.71
  79.7   26.5  -5.32  -3.15   9.12
  79.7   27.0  -4.09  -3.14   8.50
  79.7   27.5  -3.36  -3.13   8.12
  79.7   28.0  -2.89  -3.12   7.88
  79.8    9.5  -2.01  -0.14   4.16
  79.8   10.0  -2.21  -0.29   4.42
  79.8   10.5  -2.46  -0.44   4.71
  79.8   11.0  -2.79  -0.58   5.03
  79.8   11.5  -3.25  -0.73   5.43
  79.8   12.0  -3.36  -0.87   5.64
  79.8   12.5  -3.33  -1.01   5.78
  79.8   13.0  -3.26  -1.15   5.89
  79.8   13.5  -3.27  -1.29   6.05
  79.8   14.0  -3.37  -1.42   6.25
  79.8   14.5  -3.55  -1.56   6.49
  79.8   15.0  -3.71  -1.68   6.70
  79.8   15.5  -3.97  -1.80   6.96
  79.8   16.0  -4.52  -1.92   7.37
  79.8   16.5  -5.28  -2.03   7.87
  79.8   17.0  -5.69  -2.13   8.19
  79.8   17.5  -5.79  -2.24   8.36
  79.8   18.0  -5.32  -2.33   8.22
  79.8   18.5  -5.45  -2.42   8.39
  79.8   19.0  -6.17  -2.49   8.82
  79.8   19.5  -6.58  -2.57   9.12
  79.8   20.0  -6.66  -2.63   9.22
  79.8   20.5  -6.62  -2.70   9.28
  79.8   21.0  -6.57  -2.75   9.31
  79.8   21.5  -6.56  -2.80   9.36
  79.8   22.0  -6.77  -2.84   9.51
  79.8   22.5  -7.25  -2.88   9.79
  79.8   23.0  -7.71  -2.90  10.04
  79.8   23.5  -7.92  -2.93  10.18
  79.8   24.0  -7.96  -2.95  10.23
  79.8   24.5  -7.87  -2.96  10.19
  79.8   25.0  -7.67  -2.97  10.10
  79.8   25.5  -7.34  -2.98   9.95
  79.8   26.0  -6.84  -2.98   9.70
  79.8   26.5  -6.07  -2.98   9.31
  79.8   27.0  -4.82  -2.97   8.68
  79.8   27.5  -3.62  -2.96   8.07
  79.8   28.0  -2.99  -2.95   7.74
  79.9    9.5  -1.90  -0.05   4.00
  79.9   10.0  -2.06  -0.19   4.24
  79.9   10.5  -2.23  -0.33   4.48
  79.9   11.0  -2.43  -0.47   4.73
  79.9   11.5  -2.62  -0.61   4.98
  79.9   12.0  -2.75  -0.75   5.20
  79.9   12.5  -2.83  -0.89   5.39
  79.9   13.0  -2.89  -1.02   5.57
  79.9   13.5  -2.97  -1.16   5.76
  79.9   14.0  -3.07  -1.29   5.95
  79.9   14.5  -3.20  -1.41   6.15
  79.9   15.0  -3.36  -1.53   6.36
  79.9   15.5  -3.56  -1.65   6.59
  79.9   16.0  -3.86  -1.76   6.87
  79.9   16.5  -4.26  -1.87   7.19
  79.9   17.0  -4.47  -1.97   7.40
  79.9   17.5  -4.54  -2.07   7.55
  79.9   18.0  -4.61  -2.16   7.68
  79.9   18.5  -5.05  -2.25   8.00
  79.9   19.0  -5.95  -2.32   8.53
  79.9   19.5  -6.71  -2.40   9.00
  79.9   20.0  -7.08  -2.46   9.25
  79.9   20.5  -7.22  -2.52   9.38
  79.9   21.0  -7.22  -2.57   9.44
  79.9   21.5  -7.09  -2.62   9.43
  79.9   22.0  -6.65  -2.66   9.25
  79.9   22.5  -6.29  -2.70   9.12
  79.9   23.0  -6.96  -2.73   9.48
  79.9   23.5  -7.49  -2.75   9.77
  79.9   24.0  -7.66  -2.77   9.88
  79.9   24.5  -7.65  -2.79   9.89
  79.9   25.0  -7.52  -2.80   9.84
  79.9   25.5  -7.26  -2.80   9.71
  79.9   26.0  -6.86  -2.81   9.52
  79.9   26.5  -6.25  -2.81   9.22
  79.9   27.0  -5.17  -2.80   8.66
  79.9   27.5  -3.75  -2.80   7.96
  79.9   28.0  -3.04  -2.79   7.59
  80.0    9.5  -1.80   0.03   3.87
  80.0   10.0  -1.92  -0.10   4.07
  80.0   10.5  -2.05  -0.23   4.28
  80.0   11.0  -2.19  -0.37   4.50
  80.0   11.5  -2.32  -0.50   4.71
  80.0   12.0  -2.44  -0.63   4.91
  80.0   12.5  -2.54  -0.77   5.12
  80.0   13.0  -2.63  -0.90   5.30
  80.0   13.5  -2.72  -1.02   5.48
  80.0   14.0  -2.82  -1.15   5.67
  80.0   14.5  -2.93  -1.27   5.86
  80.0   15.0  -3.06  -1.38   6.05
  80.0   15.5  -3.22  -1.50   6.26
  80.0   16.0  -3.41  -1.61   6.48
  80.0   16.5  -3.61  -1.71   6.69
  80.0   17.0  -3.75  -1.81   6.87
  80.0   17.5  -3.89  -1.91   7.05
  80.0   18.0  -4.08  -1.99   7.23
  80.0   18.5  -4.41  -2.08   7.49
  80.0   19.0  -5.04  -2.15   7.88
  80.0   19.5  -6.13  -2.22   8.51
  80.0   20.0  -6.84  -2.28   8.93
  80.0   20.5  -7.09  -2.34   9.12
  80.0   21.0  -7.08  -2.39   9.17
  80.0   21.5  -6.82  -2.44   9.09
  80.0   22.0  -6.18  -2.48   8.82
  80.0   22.5  -5.58  -2.52   8.56
  80.0   23.0  -5.91  -2.55   8.76
  80.0   23.5  -6.77  -2.58   9.22
  80.0   24.0  -7.12  -2.59   9.41
  80.0   24.5  -7.21  -2.61   9.48
  80.0   25.0  -7.15  -2.62   9.46
  80.0   25.5  -6.95  -2.63   9.37
  80.0   26.0  -6.60  -2.63   9.19
  80.0   26.5  -6.03  -2.64   8.92
  80.0   27.0  -4.95  -2.63   8.37
  80.0   27.5  -3.65  -2.63   7.72
  80.0   28.0  -3.03  -2.62   7.40
  80.1    9.5  -1.70   0.12   3.72
  80.1   10.0  -1.80  -0.00   3.90
  80.1   10.5  -1.91  -0.13   4.10
  80.1   11.0  -2.02  -0.26   4.30
  80.1   11.5  -2.13  -0.39   4.49
  80.1   12.0  -2.23  -0.52   4.69
  80.1   12.5  -2.32  -0.64   4.86
  80.1   13.0  -2.41  -0.77   5.05
  80.1   13.5  -2.50  -0.89   5.23
  80.1   14.0  -2.60  -1.01   5.41
  80.1   14.5  -2.70  -1.13   5.59
  80.1   15.0  -2.81  -1.24   5.77
  80.1   15.5  -2.94  -1.35   5.96
  80.1   16.0  -3.07  -1.45   6.13
  80.1   16.5  -3.20  -1.55   6.31
  80.1   17.0  -3.34  -1.65   6.48
  80.1   17.5  -3.48  -1.74   6.65
  80.1   18.0  -3.66  -1.82   6.83
  80.1   18.5  -3.93  -1.91   7.07
  80.1   19.0  -4.39  -1.98   7.37
  80.1   19.5  -5.33  -2.05   7.92
  80.1   20.0  -6.22  -2.11   8.43
  80.1   20.5  -6.54  -2.17   8.66
  80.1   21.0  -6.45  -2.22   8.67
  80.1   21.5  -5.90  -2.27   8.45
  80.1   22.0  -5.14  -2.31   8.11
  80.1   22.5  -5.00  -2.34   8.07
  80.1   23.0  -5.07  -2.37   8.14
  80.1   23.5  -5.51  -2.40   8.39
  80.1   24.0  -6.06  -2.42   8.69
  80.1   24.5  -6.36  -2.44   8.86
  80.1   25.0  -6.45  -2.45   8.92
  80.1   25.5  -6.25  -2.46   8.83
  80.1   26.0  -5.89  -2.46   8.65
  80.1   26.5  -5.38  -2.47   8.41
  80.1   27.0  -4.33  -2.47   7.88
  80.1   27.5  -3.36  -2.46   7.39
  80.1   28.0  -2.99  -2.46   7.20
  80.2    9.5  -1.61   0.21   3.57
  80.2   10.0  -1.70   0.09   3.75
  80.2   10.5  -1.79  -0.03   3.93
  80.2   11.0  -1.88  -0.15   4.11
  80.2   11.5  -1.97  -0.28   4.29
  80.2   12.0  -2.06  -0.40   4.47
  80.2   12.5  -2.15  -0.52   4.65
  80.2   13.0  -2.23  -0.64   4.82
  80.2   13.5  -2.32  -0.76   5.00
  80.2   14.0  -2.41  -0.87   5.16
  80.2   14.5  -2.50  -0.98   5.33
  80.2   15.0  -2.60  -1.09   5.50
  80.2   15.5  -2.70  -1.20   5.67
  80.2   16.0  -2.80  -1.30   5.83
  80.2   16.5  -2.91  -1.39   5.98
  80.2   17.0  -3.03  -1.48   6.14
  80.2   17.5  -3.16  -1.57   6.31
  80.2   18.0  -3.31  -1.65   6.47
  80.2   18.5  -3.52  -1.73   6.66
  80.2   19.0  -3.82  -1.80   6.89
  80.2   19.5  -4.31  -1.87   7.21
  80.2   20.0  -5.19  -1.93   7.72
  80.2   20.5  -5.51  -1.99   7.94
  80.2   21.0  -5.15  -2.04   7.82
  80.2   21.5  -4.66  -2.09   7.63
  80.2   22.0  -4.32  -2.13   7.50
  80.2   22.5  -4.24  -2.17   7.51
  80.2   23.0  -4.25  -2.19   7.53
  80.2   23.5  -4.36  -2.22   7.62
  80.2   24.0  -4.58  -2.24   7.75
  80.2   24.5  -4.82  -2.26   7.90
  80.2   25.0  -5.18  -2.27   8.09
  80.2   25.5  -4.79  -2.29   7.91
  80.2   26.0  -4.36  -2.29   7.70
  80.2   26.5  -3.98  -2.30   7.52
  80.2   27.0  -3.42  -2.30   7.24
  80.2   27.5  -2.95  -2.30   7.00
  80.2   28.0  -2.63  -2.29   6.83
  80.3    9.5  -1.52   0.30   3.43
  80.3   10.0  -1.60   0.18   3.60
  80.3   10.5  -1.68   0.07   3.76
  80.3   11.0  -1.76  -0.05   3.94
  80.3   11.5  -1.84  -0.16   4.10
